revenue_id,revenue_month,customer_id,product_id,revenue_type,opening_mrr_inr,movement_mrr_inr,closing_mrr_inr,recognized_revenue_inr,arr_run_rate_inr
R000364,2023-06-01,C0011,P002,Recurring,340000,0,340000,340000,4080000
R000365,2023-07-01,C0011,P002,Recurring,340000,0,340000,340000,4080000
R000366,2023-08-01,C0011,P002,Expansion,340000,50000,390000,390000,4680000
R000367,2023-09-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000368,2023-10-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000369,2023-11-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000370,2023-12-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000371,2024-01-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000372,2024-02-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000373,2024-03-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000374,2024-04-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000375,2024-05-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000376,2024-06-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000377,2024-07-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000378,2024-08-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000379,2024-09-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000380,2024-10-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000381,2024-11-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000382,2024-12-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000383,2025-01-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000384,2025-02-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000385,2025-03-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000386,2025-04-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000387,2025-05-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000388,2025-06-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000389,2025-07-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000390,2025-08-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000391,2025-09-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000392,2025-10-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000393,2025-11-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000394,2025-12-01,C0011,P002,Recurring,390000,0,390000,390000,4680000
R000395,2023-01-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000396,2023-02-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000397,2023-03-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000398,2023-04-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000399,2023-05-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000400,2023-06-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000401,2023-07-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000402,2023-08-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000403,2023-09-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000404,2023-10-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000405,2023-11-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000406,2023-12-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000407,2024-01-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000408,2024-02-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000409,2024-03-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000410,2024-04-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000411,2024-05-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000412,2024-06-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000413,2024-07-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000414,2024-08-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000415,2024-09-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000416,2024-10-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000417,2024-11-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000418,2024-12-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000419,2025-01-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000420,2025-02-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000421,2025-03-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000422,2025-04-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000423,2025-05-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000424,2025-06-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000425,2025-07-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000426,2025-08-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000427,2025-09-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000428,2025-10-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000429,2025-11-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000430,2025-12-01,C0012,P001,Recurring,95000,0,95000,95000,1140000
R000431,2023-01-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000432,2023-02-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000433,2023-03-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000434,2023-04-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000435,2023-05-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000436,2023-06-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000437,2023-07-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000438,2023-08-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000439,2023-09-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000440,2023-10-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000441,2023-11-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000442,2023-12-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000443,2024-01-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000444,2024-02-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000445,2024-03-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000446,2024-04-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000447,2024-05-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000448,2024-06-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000449,2024-07-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000450,2024-08-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000451,2024-09-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000452,2024-10-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000453,2024-11-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000454,2024-12-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000455,2025-01-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000456,2025-02-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000457,2025-03-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000458,2025-04-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000459,2025-05-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000460,2025-06-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000461,2025-07-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000462,2025-08-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000463,2025-09-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000464,2025-10-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000465,2025-11-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000466,2025-12-01,C0013,P001,Recurring,100000,0,100000,100000,1200000
R000467,2023-01-01,C0014,P001,Recurring,95000,0,95000,95000,1140000
R000468,2023-02-01,C0014,P001,Recurring,95000,0,95000,95000,1140000
R000469,2023-03-01,C0014,P001,Recurring,95000,0,95000,95000,1140000
R000470,2023-04-01,C0014,P001,Recurring,95000,0,95000,95000,1140000
R000471,2023-05-01,C0014,P001,Recurring,95000,0,95000,95000,1140000
R000472,2023-06-01,C0014,P001,Expansion,95000,15000,110000,110000,1320000
R000473,2023-07-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000474,2023-08-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000475,2023-09-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000476,2023-10-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000477,2023-11-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000478,2023-12-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000479,2024-01-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000480,2024-02-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000481,2024-03-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000482,2024-04-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000483,2024-05-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000484,2024-06-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000485,2024-07-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000486,2024-08-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000487,2024-09-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000488,2024-10-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000489,2024-11-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000490,2024-12-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000491,2025-01-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000492,2025-02-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000493,2025-03-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000494,2025-04-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000495,2025-05-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000496,2025-06-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000497,2025-07-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000498,2025-08-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000499,2025-09-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000500,2025-10-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000501,2025-11-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000502,2025-12-01,C0014,P001,Recurring,110000,0,110000,110000,1320000
R000503,2023-01-01,C0015,P001,Recurring,165000,0,165000,165000,1980000
R000504,2023-02-01,C0015,P001,Recurring,165000,0,165000,165000,1980000
R000505,2023-03-01,C0015,P001,Recurring,165000,0,165000,165000,1980000
R000506,2023-04-01,C0015,P001,Recurring,165000,0,165000,165000,1980000
R000507,2023-05-01,C0015,P001,Recurring,165000,0,165000,165000,1980000
R000508,2023-06-01,C0015,P001,Recurring,165000,0,165000,165000,1980000
R000509,2023-07-01,C0015,P001,Recurring,165000,0,165000,165000,1980000
R000510,2023-08-01,C0015,P001,Recurring,165000,0,165000,165000,1980000
R000511,2023-09-01,C0015,P001,Recurring,165000,0,165000,165000,1980000
R000512,2023-10-01,C0015,P001,Expansion,165000,15000,180000,180000,2160000
R000513,2023-11-01,C0015,P001,Recurring,180000,0,180000,180000,2160000
R000514,2023-12-01,C0015,P001,Recurring,180000,0,180000,180000,2160000
R000515,2024-01-01,C0015,P001,Recurring,180000,0,180000,180000,2160000
R000516,2024-02-01,C0015,P001,Recurring,180000,0,180000,180000,2160000
R000517,2024-03-01,C0015,P001,Recurring,180000,0,180000,180000,2160000
R000518,2024-04-01,C0015,P002,Upgrade,180000,115000,295000,295000,3540000
R000519,2024-05-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000520,2024-06-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000521,2024-07-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000522,2024-08-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000523,2024-09-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000524,2024-10-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000525,2024-11-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000526,2024-12-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000527,2025-01-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000528,2025-02-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000529,2025-03-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000530,2025-04-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000531,2025-05-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000532,2025-06-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000533,2025-07-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000534,2025-08-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000535,2025-09-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000536,2025-10-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000537,2025-11-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000538,2025-12-01,C0015,P002,Recurring,295000,0,295000,295000,3540000
R000539,2023-01-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000540,2023-02-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000541,2023-03-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000542,2023-04-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000543,2023-05-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000544,2023-06-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000545,2023-07-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000546,2023-08-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000547,2023-09-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000548,2023-10-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000549,2023-11-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000550,2023-12-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000551,2024-01-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000552,2024-02-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000553,2024-03-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000554,2024-04-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000555,2024-05-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000556,2024-06-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000557,2024-07-01,C0016,P002,Recurring,350000,0,350000,350000,4200000
R000558,2024-08-01,C0016,P002,Expansion,350000,55000,405000,405000,4860000
R000559,2025-01-01,C0016,P002,Reactivation,0,405000,405000,405000,4860000
R000560,2025-02-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000561,2025-03-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000562,2025-04-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000563,2025-05-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000564,2025-06-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000565,2025-07-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000566,2025-08-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000567,2025-09-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000568,2025-10-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000569,2025-11-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000570,2025-12-01,C0016,P002,Recurring,405000,0,405000,405000,4860000
R000571,2023-01-01,C0017,P002,Recurring,460000,0,460000,460000,5520000
R000572,2023-02-01,C0017,P002,Recurring,460000,0,460000,460000,5520000
R000573,2023-03-01,C0017,P002,Recurring,460000,0,460000,460000,5520000
R000574,2023-04-01,C0017,P002,Recurring,460000,0,460000,460000,5520000
R000575,2023-05-01,C0017,P002,Recurring,460000,0,460000,460000,5520000
R000576,2023-06-01,C0017,P002,Recurring,460000,0,460000,460000,5520000
R000577,2023-07-01,C0017,P002,Recurring,460000,0,460000,460000,5520000
R000578,2023-08-01,C0017,P002,Recurring,460000,0,460000,460000,5520000
R000579,2023-09-01,C0017,P002,Recurring,460000,0,460000,460000,5520000
R000580,2023-01-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000581,2023-02-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000582,2023-03-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000583,2023-04-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000584,2023-05-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000585,2023-06-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000586,2023-07-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000587,2023-08-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000588,2023-09-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000589,2023-10-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000590,2023-11-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000591,2023-12-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000592,2024-01-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000593,2024-02-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000594,2024-03-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000595,2024-04-01,C0018,P002,Recurring,310000,0,310000,310000,3720000
R000596,2024-05-01,C0018,P002,Expansion,310000,25000,335000,335000,4020000
R000597,2024-06-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000598,2024-07-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000599,2024-08-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000600,2024-09-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000601,2024-10-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000602,2024-11-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000603,2024-12-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000604,2025-01-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000605,2025-02-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000606,2025-03-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000607,2025-04-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000608,2025-05-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000609,2025-06-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000610,2025-07-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000611,2025-08-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000612,2025-09-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000613,2025-10-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000614,2025-11-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000615,2025-12-01,C0018,P002,Recurring,335000,0,335000,335000,4020000
R000616,2023-01-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000617,2023-02-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000618,2023-03-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000619,2023-04-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000620,2023-05-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000621,2023-06-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000622,2023-07-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000623,2023-08-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000624,2023-09-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000625,2023-10-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000626,2023-11-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
R000627,2023-12-01,C0019,P002,Recurring,470000,0,470000,470000,5640000
